ID,time,length,neonates,f1_treatment,lifespan,DL,cum.n
588,14,2.445,7,mean,39,0.159,7
588,17,2.604,11,mean,39,0.233,18
588,20,2.837,14,mean,39,0.089,32
588,23,2.926,16,mean,39,0.105,48
588,25,3.031,15,mean,39,0.093,63
588,27,3.124,20,mean,39,0.087,83
588,29,3.211,10,mean,39,0.072,93
588,32,3.283,18,mean,39,NA,111
591,0,0.8,0,mean,105,1.843,0
591,13,2.643,12,mean,105,0.087,12
591,17,2.73,19,mean,105,0.108,31
591,21,2.838,15,mean,105,0.174,46
591,24,3.012,4,mean,105,0.277,50
591,28,3.289,9,mean,105,0.06,59
591,30,3.349,21,mean,105,0.074,80
591,32,3.423,10,mean,105,0.015,90
591,35,3.438,23,mean,105,0.086,113
591,38,3.524,9,mean,105,0.066,122
591,41,3.59,10,mean,105,0.066,132
591,44,3.656,14,mean,105,0.018,146
591,48,3.674,19,mean,105,0.013,165
591,51,3.687,18,mean,105,0.104,183
591,58,3.791,13,mean,105,0.11,196
591,62,3.901,22,mean,105,0.109,218
591,65,4.01,19,mean,105,0.09,237
591,68,4.1,16,mean,105,0.1,253
591,71,4.2,18,mean,105,0.11,271
591,75,4.31,16,mean,105,0.121,287
591,78,4.431,14,mean,105,0.12,301
591,83,4.551,15,mean,105,0.1,316
591,86,4.651,13,mean,105,0.12,329
591,91,4.771,23,mean,105,0.11,352
591,95,4.881,14,mean,105,0.1,366
591,98,4.981,14,mean,105,0.039,380
591,103,5.02,14,mean,105,NA,394
594,0,0.849,0,mean,87,0.994,0
594,12,1.843,15,mean,87,1.113,15
594,14,2.956,19,mean,87,0.755,34
594,17,3.711,19,mean,87,0.21,53
594,20,3.921,9,mean,87,0.18,62
594,23,4.101,22,mean,87,0.11,84
594,26,4.211,24,mean,87,0.111,108
594,29,4.322,15,mean,87,0.089,123
594,33,4.411,25,mean,87,0.09,148
594,39,4.501,10,mean,87,0.099,158
594,42,4.6,25,mean,87,0.089,183
594,46,4.689,17,mean,87,0.082,200
594,49,4.771,23,mean,87,0.03,223
594,56,4.801,9,mean,87,0.073,232
594,60,4.874,17,mean,87,0.029,249
594,63,4.903,13,mean,87,0.01,262
594,67,4.913,11,mean,87,0.021,273
594,70,4.934,15,mean,87,0.02,288
594,74,4.954,6,mean,87,0.01,294
594,78,4.964,28,mean,87,0.005,322
594,81,4.969,5,mean,87,0.001,327
594,86,4.97,7,mean,87,NA,334
597,0,0.672,0,high,37,1.858,0
597,12,2.53,10,high,37,0.111,10
597,14,2.641,15,high,37,0.087,25
597,17,2.728,10,high,37,0.009,35
597,19,2.737,9,high,37,0.154,44
597,25,2.891,11,high,37,0.217,55
597,28,3.108,9,high,37,0.002,64
597,33,3.11,6,high,37,NA,70
600,0,0.797,0,high,51,1.825,0
600,11,2.622,10,high,51,0.213,10
600,13,2.835,15,high,51,0.188,25
600,16,3.023,19,high,51,0.07,44
600,19,3.093,13,high,51,0.109,57
600,21,3.202,7,high,51,0.176,64
600,24,3.378,12,high,51,0.104,76
600,30,3.482,9,high,51,0.026,85
600,33,3.508,14,high,51,0.01,99
600,35,3.518,19,high,51,0.0045,118
600,38,3.5225,12,high,51,0.0045,130
600,40,3.527,14,high,51,0.099,144
600,43,3.626,12,high,51,0.005,156
600,46,3.631,11,high,51,0.005,167
600,49,3.636,16,high,51,NA,183
603,0,0.828,0,high,7,NA,0
606,0,0.752,0,low,82,1.217,0
606,16,1.969,12,low,82,1.217,12
606,21,3.186,21,low,82,0.177,33
606,26,3.363,27,low,82,0.018,60
606,32,3.381,32,low,82,0.083,92
606,39,3.464,10,low,82,0.101,102
606,43,3.565,11,low,82,0.099,113
606,49,3.664,23,low,82,0.138,136
606,59,3.802,18,low,82,0.13,154
606,65,3.932,15,low,82,0.11,169
606,69,4.042,24,low,82,0.13,193
606,75,4.172,26,low,82,0.12,219
606,81,4.292,18,low,82,NA,237
613,0,0.76,0,low,17,2.002,0
613,16,2.762,11,low,17,NA,11
616,0,0.766,0,mean,78,1.982,0
616,13,2.748,13,mean,78,0.059,13
616,16,2.807,18,mean,78,0.122,31
616,19,2.929,17,mean,78,0.157,48
616,22,3.086,15,mean,78,0.14,63
616,25,3.226,19,mean,78,0.136,82
616,28,3.362,9,mean,78,0.108,91
616,31,3.47,17,mean,78,0.028,108
616,34,3.498,21,mean,78,0.018,129
616,37,3.516,15,mean,78,0.0425,144
616,40,3.5585,11,mean,78,0.0425,155
616,44,3.601,14,mean,78,0.023,169
616,47,3.624,30,mean,78,0.093,199
616,50,3.717,12,mean,78,0.144,211
616,57,3.861,9,mean,78,0.1,220
616,60,3.961,15,mean,78,0.11,235
616,64,4.071,9,mean,78,0.1,244
616,67,4.171,16,mean,78,0.11,260
616,71,4.281,8,mean,78,0.11,268
616,75,4.391,8,mean,78,0.1,276
616,78,4.491,11,mean,78,NA,287
619,0,0.784,0,mean,58,1.997,0
619,12,2.781,12,mean,58,0.104,12
619,14,2.885,20,mean,58,0.126,32
619,17,3.011,17,mean,58,0.252,49
619,20,3.263,14,mean,58,0.117,63
619,23,3.38,24,mean,58,0.23,87
619,26,3.61,14,mean,58,0.007,101
619,29,3.617,14,mean,58,0.055,115
619,32,3.672,26,mean,58,0.001,141
619,39,3.673,21,mean,58,0.001,162
619,42,3.674,20,mean,58,0.031,182
619,46,3.705,22,mean,58,0.084,204
619,50,3.789,20,mean,58,0.114,224
619,58,3.903,6,mean,58,NA,230
622,0,0.791,0,high,56,0.836,0
622,11,1.627,8,high,56,0.91,8
622,13,2.537,13,high,56,1.14,21
622,15,3.677,16,high,56,0.124,37
622,18,3.801,15,high,56,0.113,52
622,20,3.914,11,high,56,0.201,63
622,23,4.115,14,high,56,0.1,77
622,25,4.215,22,high,56,0.114,99
622,28,4.329,20,high,56,0.09,119
622,31,4.419,19,high,56,0.082,138
622,33,4.501,12,high,56,0.088,150
622,36,4.589,8,high,56,0.034,158
622,38,4.623,14,high,56,0.076,172
622,41,4.699,16,high,56,0.024,188
622,44,4.723,17,high,56,0.029,205
622,46,4.752,21,high,56,0.037,226
622,49,4.789,19,high,56,NA,245
625,0,0.786,0,high,47,1.928,0
625,11,2.714,10,high,47,0.133,10
625,13,2.847,14,high,47,0.114,24
625,15,2.961,21,high,47,0.119,45
625,18,3.08,13,high,47,0.063,58
625,21,3.143,11,high,47,0.08,69
625,24,3.223,11,high,47,0.134,80
625,26,3.357,15,high,47,0.041,95
625,29,3.398,19,high,47,0.1455,114
625,35,3.5435,9,high,47,0.1455,123
625,40,3.689,15,high,47,0.1,138
625,43,3.789,25,high,47,NA,163
628,0,0.731,0,var,12,NA,0
2,0,0.924,0,low,119,1.877,0
2,14,2.801,9,low,119,0.352,9
2,18,3.153,19,low,119,0.061,28
2,20,3.214,19,low,119,0.195,47
2,23,3.409,23,low,119,0.0605,70
2,28,3.4695,26,low,119,0.0605,96
2,32,3.53,12,low,119,0.138,108
2,42,3.668,28,low,119,0.03,136
2,48,3.698,14,low,119,0.014,150
2,54,3.712,22,low,119,0.006,172
2,60,3.718,25,low,119,0.005,197
2,66,3.723,36,low,119,0.033,233
2,71,3.756,24,low,119,0.134,257
2,78,3.89,17,low,119,0.011,274
2,84,3.901,17,low,119,0.019,291
2,89,3.92,29,low,119,0.025,320
2,95,3.945,18,low,119,0.02,338
2,101,3.965,16,low,119,0.024,354
2,109,3.989,15,low,119,0.021,369
2,114,4.01,18,low,119,0.22,387
2,119,4.23,14,low,119,NA,401
5,0,0.901,0,var,86,1.778,0
5,8,2.679,16,var,86,0.021,16
5,10,2.7,8,var,86,0.144,24
5,13,2.844,12,var,86,0.328,36
5,19,3.172,18,var,86,0.397,54
5,22,3.569,21,var,86,0.01,75
5,25,3.579,25,var,86,0.09,100
5,29,3.669,5,var,86,0.046,105
5,33,3.715,14,var,86,0.031,119
5,36,3.746,14,var,86,0.031,133
5,40,3.777,19,var,86,0.005,152
5,44,3.782,28,var,86,0.108,180
5,55,3.89,11,var,86,0.081,191
5,59,3.971,13,var,86,0.027,204
5,62,3.998,21,var,86,0.025,225
5,66,4.023,10,var,86,0.147,235
5,70,4.17,12,var,86,0.092,247
5,73,4.262,13,var,86,0.109,260
5,77,4.371,22,var,86,0.038,282
5,81,4.409,22,var,86,0.062,304
5,85,4.471,15,var,86,NA,319
7,0,0.855,0,var,38,1.702,0
7,7,2.557,7,var,38,0.412,7
7,10,2.969,34,var,38,0.041,41
7,13,3.01,12,var,38,0.121,53
7,15,3.131,16,var,38,0.118,69
7,18,3.249,20,var,38,0.238,89
7,22,3.487,26,var,38,0.038,115
7,24,3.525,9,var,38,0.017,124
7,28,3.542,8,var,38,0.069,132
7,31,3.611,19,var,38,0.067,151
7,35,3.678,17,var,38,NA,168
9,0,0.904,0,var,73,1.802,0
9,9,2.706,8,var,73,0.394,8
9,11,3.1,21,var,73,0.058,29
9,14,3.158,17,var,73,0.26,46
9,18,3.418,23,var,73,0.258,69
9,21,3.676,29,var,73,0.006,98
9,24,3.682,25,var,73,0.017,123
9,32,3.699,19,var,73,0.024,142
9,36,3.723,17,var,73,0.059,159
9,43,3.782,16,var,73,0.09,175
9,47,3.872,20,var,73,0.016,195
9,56,3.888,8,var,73,0.012,203
9,59,3.9,15,var,73,0.119,218
9,63,4.019,6,var,73,0.137,224
9,67,4.156,6,var,73,0.109,230
9,71,4.265,12,var,73,NA,242
12,0,0.876,0,low,26,1.827,0
12,16,2.703,8,low,26,0.407,8
12,24,3.11,16,low,26,NA,24
15,0,0.887,0,low,120,1.993,0
15,15,2.88,13,low,120,0.571,13
15,19,3.451,17,low,120,0.11,30
15,24,3.561,19,low,120,0.112,49
15,29,3.673,26,low,120,0.098,75
15,33,3.771,20,low,120,0.118,95
15,36,3.889,9,low,120,0.109,104
15,38,3.998,17,low,120,0.173,121
15,41,4.171,24,low,120,0.094,145
15,46,4.265,24,low,120,0.09,169
15,51,4.355,14,low,120,0.076,183
15,57,4.431,32,low,120,0.081,215
15,62,4.512,31,low,120,0.077,246
15,68,4.589,26,low,120,0.012,272
15,73,4.601,20,low,120,0.01,292
15,79,4.611,27,low,120,0.008,319
15,85,4.619,27,low,120,0.002,346
15,91,4.621,33,low,120,0.001,379
15,96,4.622,18,low,120,0.001,397
15,110,4.623,11,low,120,NA,408
18,0,0.856,0,mean,86,1.955,0
18,9,2.811,6,mean,86,0.168,6
18,11,2.979,20,mean,86,0.201,26
18,15,3.18,22,mean,86,0.195,48
18,18,3.375,9,mean,86,0.117,57
18,21,3.492,23,mean,86,0.0205,80
18,24,3.5125,9,mean,86,0.0205,89
18,27,3.533,18,mean,86,0.129,107
18,30,3.662,15,mean,86,0.107,122
18,33,3.769,20,mean,86,0.032,142
18,37,3.801,8,mean,86,0.055,150
18,41,3.856,14,mean,86,0.029,164
18,44,3.885,7,mean,86,0.105,171
18,48,3.99,6,mean,86,0.24,177
18,51,4.23,7,mean,86,0.072,184
18,56,4.302,3,mean,86,0.008,187
18,63,4.31,18,mean,86,0.15,205
18,66,4.46,10,mean,86,0.02,215
18,70,4.48,17,mean,86,0.02,232
18,73,4.5,17,mean,86,0.089,249
18,77,4.589,12,mean,86,0.101,261
18,80,4.69,24,mean,86,NA,285
21,0,0.914,0,mean,66,1.931,0
21,8,2.845,11,mean,66,0.196,11
21,10,3.041,23,mean,66,0.039,34
21,14,3.08,18,mean,66,0.184,52
21,17,3.264,12,mean,66,0.146,64
21,21,3.41,18,mean,66,0.106,82
21,24,3.516,8,mean,66,0.106,90
21,27,3.622,12,mean,66,0.06,102
21,30,3.682,18,mean,66,0.019,120
21,33,3.701,21,mean,66,0.011,141
21,36,3.712,7,mean,66,0.011,148
21,41,3.723,1,mean,66,0.01,149
21,44,3.733,22,mean,66,0.066,171
21,48,3.799,19,mean,66,0.098,190
21,57,3.897,12,mean,66,0.083,202
21,60,3.98,11,mean,66,0.04,213
21,64,4.02,7,mean,66,NA,220
24,0,0.891,0,mean,43,1.412,0
24,8,2.303,7,mean,43,0.548,7
24,10,2.851,17,mean,43,0.039,24
24,14,2.89,13,mean,43,0.398,37
24,17,3.288,13,mean,43,0.014,50
24,20,3.302,17,mean,43,0.127,67
24,23,3.429,11,mean,43,0.06,78
24,27,3.489,11,mean,43,0.025,89
24,30,3.514,19,mean,43,0.122,108
24,33,3.636,15,mean,43,0.0525,123
24,36,3.6885,13,mean,43,0.0525,136
24,40,3.741,13,mean,43,NA,149
27,0,0.839,0,high,65,1.914,0
27,8,2.753,9,high,65,0.131,9
27,10,2.884,13,high,65,0.244,22
27,13,3.128,13,high,65,0.107,35
27,15,3.235,18,high,65,0.111,53
27,18,3.346,6,high,65,0.012,59
27,20,3.358,18,high,65,0.095,77
27,23,3.453,24,high,65,0.144,101
27,26,3.597,15,high,65,0.023,116
27,32,3.62,9,high,65,0.069,125
27,34,3.689,27,high,65,0.028,152
27,38,3.717,6,high,65,0.028,158
27,41,3.745,15,high,65,0.05,173
27,43,3.795,11,high,65,0.05,184
27,47,3.845,16,high,65,0.022,200
27,53,3.867,5,high,65,0.113,205
27,56,3.98,7,high,65,0.033,212
27,59,4.013,8,high,65,0.178,220
27,62,4.191,11,high,65,0.058,231
27,65,4.249,13,high,65,NA,244
30,0,0.865,0,high,72,1.881,0
30,8,2.746,11,high,72,0.062,11
30,10,2.808,13,high,72,0.286,24
30,13,3.094,18,high,72,0.055,42
30,16,3.149,18,high,72,0.179,60
30,18,3.328,11,high,72,0.186,71
30,21,3.514,14,high,72,0.053,85
30,26,3.567,19,high,72,0.034,104
30,33,3.601,7,high,72,0.077,111
30,35,3.678,17,high,72,0.055,128
30,38,3.733,12,high,72,0.003,140
30,41,3.736,15,high,72,0.002,155
30,43,3.738,22,high,72,0.001,177
30,46,3.739,21,high,72,0.05,198
30,53,3.789,8,high,72,0.028,206
30,56,3.817,16,high,72,0.018,222
30,59,3.835,11,high,72,0.152,233
30,62,3.987,21,high,72,0.047,254
30,65,4.034,11,high,72,0.077,265
30,68,4.111,11,high,72,0.0783,276
30,71,4.1893,14,high,72,NA,290
33,0,0.864,0,high,46,1.94,0
33,8,2.804,23,high,46,0.136,23
33,10,2.94,15,high,46,0.018,38
33,13,2.958,20,high,46,0.152,58
33,19,3.11,15,high,46,0.302,73
33,23,3.412,14,high,46,0.169,87
33,31,3.581,13,high,46,0.009,100
33,34,3.59,28,high,46,NA,128
36,0,0.891,0,low,36,2.23,0
36,17,3.121,20,low,36,0.122,20
36,19,3.243,13,low,36,0.013,33
36,21,3.256,21,low,36,0.115,54
36,27,3.371,15,low,36,0.032,69
36,34,3.403,1,low,36,NA,70
39,0,0.848,0,var,48,1.672,0
39,9,2.52,19,var,48,0.304,19
39,13,2.824,12,var,48,0.46,31
39,17,3.284,17,var,48,0.359,48
39,21,3.643,6,var,48,0.075,54
39,24,3.718,33,var,48,0.065,87
39,27,3.783,20,var,48,0.051,107
39,31,3.834,24,var,48,0.031,131
39,38,3.865,7,var,48,0.01,138
39,41,3.875,22,var,48,0.024,160
39,45,3.899,14,var,48,0.102,174
39,48,4.001,27,var,48,NA,201
42,0,0.883,0,var,79,1.869,0
42,11,2.752,20,var,79,0.207,20
42,14,2.959,11,var,79,0.236,31
42,17,3.195,15,var,79,0.283,46
42,21,3.478,18,var,79,0.023,64
42,24,3.501,28,var,79,0.092,92
42,28,3.593,10,var,79,0.026,102
42,31,3.619,26,var,79,0.097,128
42,33,3.716,28,var,79,0.044,156
42,35,3.76,28,var,79,0.021,184
42,38,3.781,6,var,79,0.086,190
42,42,3.867,14,var,79,0.004,204
42,45,3.871,18,var,79,0.12,222
42,49,3.991,9,var,79,0.12,231
42,53,4.111,11,var,79,0.13,242
42,56,4.241,8,var,79,0.158,250
42,60,4.399,9,var,79,0.099,259
42,64,4.498,13,var,79,0.103,272
42,69,4.601,13,var,79,NA,285
44,0,0.844,0,var,53,1.803,0
44,10,2.647,14,var,53,0.315,14
44,14,2.962,12,var,53,0.117,26
44,16,3.079,18,var,53,0.178,44
44,20,3.257,18,var,53,0.155,62
44,24,3.412,17,var,53,0.117,79
44,27,3.529,19,var,53,0.027,98
44,30,3.556,30,var,53,0.135,128
44,38,3.691,15,var,53,0.014,143
44,41,3.705,20,var,53,0.03,163
44,44,3.735,14,var,53,0.1,177
44,48,3.835,14,var,53,NA,191
46,0,0.812,0,low,116,2.285,0
46,17,3.097,16,low,116,0.125,16
46,21,3.222,14,low,116,0.134,30
46,26,3.356,16,low,116,0.12,46
46,37,3.476,4,low,116,0.18,50
46,39,3.656,26,low,116,0.18,76
46,43,3.836,31,low,116,0.043,107
46,55,3.879,21,low,116,0.04,128
46,60,3.919,31,low,116,0.2201,159
46,65,4.1391,39,low,116,0.0319,198
46,70,4.171,21,low,116,0.1,219
46,76,4.271,15,low,116,0.046,234
46,81,4.317,29,low,116,0.096,263
46,86,4.413,24,low,116,0.165,287
46,92,4.578,39,low,116,0.034,326
46,98,4.612,16,low,116,0.1,342
46,107,4.712,6,low,116,0.087,348
46,110,4.799,24,low,116,0.072,372
46,118,4.871,17,low,116,NA,389
49,0,0.851,0,low,125,2.253,0
49,17,3.104,19,low,125,0.24,19
49,21,3.344,21,low,125,0.111,40
49,26,3.455,16,low,125,0.012,56
49,33,3.467,3,low,125,0.098,59
49,36,3.565,32,low,125,0.098,91
49,42,3.663,26,low,125,0.014,117
49,47,3.677,5,low,125,0.101,122
49,58,3.778,23,low,125,0.084,145
49,64,3.862,43,low,125,0.136,188
49,70,3.998,25,low,125,0.113,213
49,76,4.111,19,low,125,0.178,232
49,83,4.289,19,low,125,0.087,251
49,87,4.376,45,low,125,0.122,296
49,93,4.498,36,low,125,0.1,332
49,99,4.598,20,low,125,0.019,352
49,105,4.617,23,low,125,0.084,375
49,110,4.701,25,low,125,NA,400
52,0,0.888,0,mean,63,2.031,0
52,8,2.919,22,mean,63,0.273,22
52,13,3.192,4,mean,63,0.063,26
52,16,3.255,18,mean,63,0.026,44
52,19,3.281,12,mean,63,0.046,56
52,23,3.327,14,mean,63,0.164,70
52,26,3.491,21,mean,63,0.126,91
52,29,3.617,29,mean,63,0.093,120
52,35,3.71,21,mean,63,0.093,141
52,40,3.803,18,mean,63,0.032,159
52,43,3.835,13,mean,63,0.043,172
52,47,3.878,11,mean,63,0.123,183
52,55,4.001,6,mean,63,0.099,189
52,58,4.1,9,mean,63,0.212,198
52,62,4.312,11,mean,63,NA,209
55,0,0.875,0,mean,39,2.05,0
55,8,2.925,18,mean,39,0.205,18
55,13,3.13,15,mean,39,0.203,33
55,16,3.333,12,mean,39,0.167,45
55,19,3.5,24,mean,39,0.176,69
55,22,3.676,25,mean,39,0.007,94
55,27,3.683,18,mean,39,0.014,112
55,30,3.697,23,mean,39,0.0005,135
55,37,3.6975,13,mean,39,0.0005,148
55,40,3.698,4,mean,39,NA,152
58,0,0.902,0,mean,72,2.185,0
58,8,3.087,20,mean,72,0.071,20
58,13,3.158,18,mean,72,0.278,38
58,16,3.436,13,mean,72,0.007,51
58,19,3.443,22,mean,72,0.056,73
58,23,3.499,21,mean,72,0.158,94
58,29,3.657,22,mean,72,0.009,116
58,33,3.666,5,mean,72,0.0605,121
58,36,3.7265,16,mean,72,0.0605,137
58,40,3.787,12,mean,72,0.05,149
58,43,3.837,16,mean,72,0.13,165
58,48,3.967,10,mean,72,0.211,175
58,53,4.178,3,mean,72,0.113,178
58,56,4.291,37,mean,72,0.096,215
58,60,4.387,8,mean,72,0.112,223
58,64,4.499,5,mean,72,0.072,228
58,67,4.571,12,mean,72,0.1,240
58,71,4.671,17,mean,72,NA,257
61,0,0.878,0,high,73,1.907,0
61,8,2.785,12,high,73,0.06,12
61,10,2.845,17,high,73,0.105,29
61,12,2.95,16,high,73,0.17,45
61,15,3.12,18,high,73,0.125,63
61,18,3.245,6,high,73,0.301,69
61,20,3.546,13,high,73,0.081,82
61,23,3.627,21,high,73,0.092,103
61,25,3.719,26,high,73,0.001,129
61,34,3.72,21,high,73,0.001,150
61,37,3.721,18,high,73,0.0155,168
61,40,3.7365,22,high,73,0.0175,190
61,42,3.754,6,high,73,0.097,196
61,45,3.851,7,high,73,0.12,203
61,48,3.971,6,high,73,0.2,209
61,51,4.171,8,high,73,0.1,217
61,54,4.271,5,high,73,0.11,222
61,57,4.381,9,high,73,0.117,231
61,60,4.498,10,high,73,0.073,241
61,63,4.571,6,high,73,0.107,247
61,67,4.678,7,high,73,0.099,254
61,70,4.777,4,high,73,NA,258
64,0,0.817,0,high,58,2.043,0
64,8,2.86,13,high,58,0.039,13
64,10,2.899,18,high,58,0.24,31
64,12,3.139,19,high,58,0.047,50
64,15,3.186,16,high,58,0.098,66
64,18,3.284,10,high,58,0.101,76
64,20,3.385,14,high,58,0.153,90
64,23,3.538,15,high,58,0.107,105
64,25,3.645,17,high,58,0.053,122
64,32,3.698,9,high,58,0.0335,131
64,34,3.7315,19,high,58,0.0335,150
64,37,3.765,13,high,58,0.0135,163
64,40,3.7785,22,high,58,0.0135,185
64,43,3.792,7,high,58,0.025,192
64,46,3.817,9,high,58,0.306,201
64,52,4.123,11,high,58,0.091,212
64,55,4.214,15,high,58,NA,227
67,0,0.875,0,high,64,2.097,0
67,8,2.972,17,high,64,0.19,17
67,10,3.162,18,high,64,0.054,35
67,12,3.216,25,high,64,0.032,60
67,15,3.248,19,high,64,0.087,79
67,20,3.335,12,high,64,0.087,91
67,23,3.422,25,high,64,0.105,116
67,26,3.527,18,high,64,0.129,134
67,39,3.656,15,high,64,0.033,149
67,43,3.689,9,high,64,0.102,158
67,52,3.791,11,high,64,0.063,169
67,55,3.854,18,high,64,0.137,187
67,61,3.991,12,high,64,0.112,199
67,64,4.103,13,high,64,NA,212
70,0,0.904,0,low,121,2.172,0
70,16,3.076,16,low,121,0.228,16
70,21,3.304,23,low,121,0.014,39
70,25,3.318,14,low,121,0.029,53
70,29,3.347,10,low,121,0.072,63
70,33,3.419,17,low,121,0.101,80
70,39,3.52,11,low,121,0.028,91
70,45,3.548,25,low,121,0.072,116
70,51,3.62,2,low,121,0.151,118
70,55,3.771,31,low,121,0.041,149
70,61,3.812,28,low,121,0.079,177
70,66,3.891,31,low,121,0.13,208
70,71,4.021,24,low,121,0.201,232
70,78,4.222,22,low,121,0.176,254
70,82,4.398,24,low,121,0.064,278
70,84,4.462,18,low,121,0.067,296
70,89,4.529,27,low,121,0.158,323
70,95,4.687,18,low,121,0.043,341
70,101,4.73,11,low,121,0.105,352
70,107,4.835,20,low,121,0.152,372
70,113,4.987,13,low,121,NA,385
76,0,0.909,0,var,34,1.958,0
76,9,2.867,14,var,34,0.147,14
76,12,3.014,20,var,34,0.331,34
76,16,3.345,7,var,34,0.274,41
76,20,3.619,17,var,34,0.071,58
76,22,3.69,30,var,34,0.024,88
76,26,3.714,11,var,34,0.103,99
76,29,3.817,29,var,34,0.054,128
76,33,3.871,8,var,34,NA,136
79,0,0.915,0,var,42,0.819,0
79,9,1.734,14,var,42,0.8,14
79,12,2.534,17,var,42,0.703,31
79,16,3.237,16,var,42,0.333,47
79,20,3.57,22,var,42,0.101,69
79,22,3.671,24,var,42,0.1,93
79,26,3.771,9,var,42,0.12,102
79,29,3.891,24,var,42,0.1,126
79,31,3.991,29,var,42,0.098,155
79,33,4.089,29,var,42,0.021,184
79,36,4.11,10,var,42,0.018,194
79,40,4.128,4,var,42,NA,198
82,0,0.886,0,low,47,2.08,0
82,16,2.966,17,low,47,0.247,17
82,20,3.213,18,low,47,0.186,35
82,26,3.399,15,low,47,0.079,50
82,31,3.478,16,low,47,0.1,66
82,36,3.578,26,low,47,0.087,92
82,41,3.665,17,low,47,0.006,109
82,47,3.671,8,low,47,NA,117
85,0,0.865,0,low,76,2.145,0
85,15,3.01,17,low,76,0.469,17
85,21,3.479,19,low,76,0.023,36
85,26,3.502,25,low,76,0.004,61
85,31,3.506,13,low,76,0.1305,74
85,36,3.6365,25,low,76,0.1305,99
85,41,3.767,22,low,76,0.02,121
85,47,3.787,13,low,76,0.014,134
85,52,3.801,23,low,76,0.06,157
85,57,3.861,36,low,76,0.05,193
85,63,3.911,27,low,76,0.202,220
85,69,4.113,16,low,76,NA,236
88,0,0.915,0,mean,42,2.074,0
88,9,2.989,16,mean,42,0.173,16
88,13,3.162,20,mean,42,0.241,36
88,16,3.403,10,mean,42,0.069,46
88,19,3.472,24,mean,42,0.137,70
88,22,3.609,21,mean,42,0.076,91
88,27,3.685,23,mean,42,0.159,114
88,30,3.844,24,mean,42,0.0455,138
88,37,3.8895,10,mean,42,0.0455,148
88,40,3.935,17,mean,42,0.005,165
88,44,3.94,17,mean,42,NA,182
91,0,0.895,0,mean,72,2.096,0
91,9,2.991,15,mean,72,0.162,15
91,13,3.153,17,mean,72,0.104,32
91,17,3.257,4,mean,72,0.221,36
91,19,3.478,30,mean,72,0.075,66
91,22,3.553,24,mean,72,0.009,90
91,27,3.562,8,mean,72,0.053,98
91,30,3.615,12,mean,72,0.036,110
91,33,3.651,5,mean,72,0.005,115
91,37,3.656,7,mean,72,0.005,122
91,41,3.661,5,mean,72,0.049,127
91,44,3.71,14,mean,72,0.057,141
91,51,3.767,10,mean,72,0.124,151
91,56,3.891,6,mean,72,0.108,157
91,59,3.999,8,mean,72,0.14,165
91,63,4.139,10,mean,72,0.1,175
91,66,4.239,11,mean,72,0.099,186
91,70,4.338,11,mean,72,0.111,197
91,73,4.449,6,mean,72,NA,203
97,0,0.87,0,high,33,1.862,0
97,7,2.732,10,high,33,0.302,10
97,9,3.034,17,high,33,0.186,27
97,12,3.22,18,high,33,0.104,45
97,15,3.324,21,high,33,0.095,66
97,17,3.419,16,high,33,0.147,82
97,20,3.566,14,high,33,0.105,96
97,23,3.671,10,high,33,0.05,106
97,26,3.721,18,high,33,0.094,124
97,28,3.815,7,high,33,0.086,131
